CustomerID,Recency,Frequency,Monetary,Weekend_Ratio,Night_Shopper,Basket_Diversity,Return_Rate,ClusterID
15533,19.0,3.0,807.5699999999999,1.0,0.0,73.0,0.4,4
15534,726.0,1.0,162.25,0.0,0.0,8.0,0.0,1
15535,173.0,6.0,1087.8200000000002,0.8333333333333334,0.1666666666666666,88.0,0.4,4
15536,409.0,1.0,259.09,0.0,0.0,16.0,0.0,1
15537,163.0,1.0,110.92,0.0,0.0,24.0,0.0,1
15538,538.0,6.0,3358.4,0.3333333333333333,0.0,3.0,0.4545454545454545,5
15539,7.0,1.0,538.46,0.0,0.0,41.0,0.0,1
15540,11.0,2.0,460.68,0.0,0.0,31.0,0.0,1
15541,114.0,1.0,85.13000000000001,0.0,0.0,29.0,0.0,1
15542,512.0,3.0,918.45,0.0,0.0,212.0,0.25,5
15543,288.0,2.0,242.84,0.0,0.0,50.0,0.0,1
15544,9.0,20.0,8162.43,0.1,0.0,175.0,0.2307692307692307,3
15545,54.0,2.0,428.0499999999999,0.5,0.0,78.0,0.0,4
15546,607.0,2.0,1079.1,0.0,0.0,6.0,0.3333333333333333,5
15547,7.0,26.0,10154.39,0.7692307692307693,0.0,652.0,0.0714285714285714,3
15548,596.0,1.0,158.09,0.0,0.0,23.0,0.0,1
15549,77.0,8.0,2345.96,0.0,0.0,139.0,0.1111111111111111,1
15550,4.0,12.0,2218.8,0.0,0.0,166.0,0.1428571428571428,3
15551,37.0,7.0,1710.08,0.2857142857142857,0.0,117.0,0.2222222222222222,5
15552,217.0,2.0,252.52,0.0,0.0,29.0,0.0,1
15553,60.0,1.0,437.23,0.0,0.0,51.0,0.0,1
15554,278.0,1.0,217.2,0.0,0.0,14.0,0.0,1
15555,12.0,36.0,12112.35,0.5555555555555556,0.0,667.0,0.217391304347826,3
15556,24.0,1.0,279.77,0.0,0.0,31.0,0.0,1
15557,29.0,1.0,473.65,0.0,0.0,16.0,0.0,1
15558,639.0,1.0,214.13,0.0,0.0,23.0,0.5,5
15559,568.0,1.0,1109.4,0.0,0.0,62.0,0.0,1
15560,398.0,2.0,153.51999999999998,1.0,0.0,10.0,0.0,4
15561,12.0,8.0,1934.39,0.5,0.0,65.0,0.1111111111111111,4
15562,352.0,3.0,673.3800000000001,0.3333333333333333,0.0,32.0,0.0,1
15563,22.0,7.0,2867.0,0.0,0.0,179.0,0.3636363636363636,5
15564,463.0,2.0,70.74000000000001,0.0,0.0,4.0,0.0,1
15565,50.0,2.0,173.16000000000005,0.0,0.0,8.0,0.0,1
15566,393.0,2.0,227.87,0.0,0.0,9.0,0.0,1
15567,19.0,1.0,186.01,0.0,0.0,7.0,0.0,1
15568,3.0,3.0,758.29,0.0,0.0,27.0,0.0,1
15569,104.0,10.0,3586.35,0.8,0.0,123.0,0.0,4
15570,7.0,25.0,9311.04,0.12,0.0,442.0,0.074074074074074,3
15571,12.0,14.0,4051.63,0.3571428571428571,0.0,442.0,0.0,3
15572,5.0,10.0,4068.67,0.2,0.0,259.0,0.0,3
15573,32.0,5.0,1207.1799999999998,0.0,0.0,181.0,0.0,1
15574,178.0,6.0,1518.6999999999998,0.0,0.0,191.0,0.1428571428571428,1
15575,620.0,1.0,30.1,0.0,0.0,3.0,0.0,1
15576,38.0,1.0,940.67,0.0,0.0,43.0,0.0,1
15577,151.0,5.0,397.98,0.2,0.0,58.0,0.0,1
15578,162.0,1.0,127.1,0.0,0.0,13.0,0.0,1
15579,69.0,5.0,1302.5,0.8,0.0,140.0,0.2857142857142857,4
15580,377.0,8.0,1381.19,0.625,0.0,150.0,0.4285714285714285,4
15581,121.0,38.0,7794.59,0.1578947368421052,0.0,542.0,0.1162790697674418,3
15582,25.0,3.0,682.9100000000001,0.0,0.0,39.0,0.0,1
15583,376.0,1.0,107.86,1.0,0.0,37.0,0.0,4
15584,24.0,6.0,1277.5,0.3333333333333333,0.0,174.0,0.1428571428571428,3
15585,177.0,1.0,455.3,0.0,0.0,31.0,0.0,1
15586,593.0,3.0,1139.1,0.0,0.0,30.0,0.25,5
15587,50.0,7.0,1522.08,0.1428571428571428,0.0,3.0,0.0,1
15588,678.0,1.0,579.6,1.0,0.0,4.0,0.0,4
15589,256.0,3.0,478.53,0.0,0.0,28.0,0.25,5
15590,382.0,5.0,1496.6,0.2,0.0,75.0,0.1666666666666666,1
15591,583.0,3.0,217.9,0.0,0.0,6.0,0.0,1
15592,47.0,1.0,388.58,0.0,0.0,24.0,0.0,1
15593,71.0,1.0,199.8,0.0,0.0,5.0,0.0,1
15594,16.0,5.0,1771.78,0.0,0.0,85.0,0.1666666666666666,1
15595,488.0,1.0,357.6,0.0,0.0,4.0,0.0,1
15596,101.0,9.0,3130.04,0.0,0.0,82.0,0.4375,5
15597,35.0,2.0,563.37,0.0,0.0,35.0,0.3333333333333333,5
15598,53.0,2.0,548.02,0.0,0.0,32.0,0.5,5
15599,27.0,3.0,1250.06,0.3333333333333333,0.0,77.0,0.0,1
15600,428.0,4.0,1199.31,0.25,0.0,55.0,0.2,1
15601,11.0,30.0,14960.12,0.1333333333333333,0.0,310.0,0.1428571428571428,3
15602,8.0,16.0,3230.51,0.0,0.0,62.0,0.36,5
15603,79.0,2.0,88.48,0.0,0.0,4.0,0.3333333333333333,5
15604,52.0,1.0,216.39,0.0,0.0,17.0,0.0,1
15605,36.0,9.0,1936.8,0.1111111111111111,0.0,80.0,0.1,1
15606,61.0,17.0,5230.99,0.2352941176470588,0.0,84.0,0.1052631578947368,3
15607,337.0,9.0,1708.97,0.0,0.0,95.0,0.3076923076923077,5
15608,28.0,5.0,1785.98,0.0,0.0,93.0,0.0,1
15609,184.0,1.0,298.48,0.0,0.0,16.0,0.5,5
15610,52.0,1.0,112.46,0.0,0.0,6.0,0.0,1
15611,10.0,26.0,2997.28,0.1923076923076923,0.0,43.0,0.1875,3
15612,36.0,2.0,195.15,0.5,0.0,4.0,0.0,4
15613,610.0,1.0,433.72,0.0,0.0,27.0,0.0,1
15614,438.0,4.0,3147.36,0.0,0.0,73.0,0.4285714285714285,5
15615,10.0,47.0,21373.97,0.0212765957446808,0.0,292.0,0.1296296296296296,3
15616,438.0,1.0,317.11,0.0,0.0,13.0,0.0,1
15617,396.0,3.0,828.55,0.0,0.0,41.0,0.0,1
15618,33.0,4.0,776.851,0.0,0.0,39.0,0.2,5
15619,11.0,1.0,336.40000000000003,0.0,0.0,3.0,0.0,1
15620,57.0,4.0,1942.36,0.0,0.0,114.0,0.5,5
15621,4.0,4.0,1293.03,0.0,0.0,11.0,0.3333333333333333,5
15622,43.0,17.0,7852.61,0.0,0.0,331.0,0.4333333333333333,3
15623,141.0,8.0,2437.05,0.125,0.0,91.0,0.0,1
15624,117.0,4.0,588.13,0.0,0.0,26.0,0.0,1
15625,104.0,9.0,3236.3999999999996,0.2222222222222222,0.0,106.0,0.3571428571428571,5
15626,75.0,3.0,1067.52,0.0,0.0,73.0,0.25,5
15627,457.0,2.0,566.9000000000001,0.0,0.0,23.0,0.0,1
15628,5.0,17.0,5652.26,0.0588235294117647,0.0,136.0,0.1904761904761904,3
15629,450.0,4.0,2240.9,0.0,0.0,39.0,0.0,1
15630,45.0,3.0,1481.4,0.0,0.0,76.0,0.25,5
15631,642.0,1.0,596.67,1.0,0.0,39.0,0.0,4
15632,16.0,8.0,3285.31,0.0,0.0,107.0,0.2,5
15633,509.0,13.0,4352.46,0.2307692307692307,0.0,77.0,0.2777777777777778,5
15634,17.0,2.0,554.6500000000001,0.5,0.0,34.0,0.0,4
15635,396.0,1.0,100.35,0.0,0.0,2.0,0.0,1
15636,90.0,4.0,1444.58,0.25,0.0,39.0,0.0,1
15637,53.0,5.0,797.59,0.0,0.0,37.0,0.0,1
15638,379.0,6.0,2265.2,0.1666666666666666,0.0,20.0,0.3333333333333333,5
15639,134.0,3.0,1065.08,0.0,0.0,61.0,0.4,5
15640,4.0,29.0,23957.58,0.2068965517241379,0.0,303.0,0.1470588235294117,3
15641,105.0,12.0,5345.55,0.25,0.0,249.0,0.0,3
15642,730.0,1.0,105.78000000000002,0.0,0.0,6.0,0.0,1
15643,192.0,3.0,664.0,0.0,0.0,31.0,0.5,5
15644,166.0,4.0,813.0,0.25,0.0,166.0,0.0,1
15645,19.0,3.0,1055.17,0.3333333333333333,0.0,59.0,0.25,5
15646,158.0,5.0,974.61,0.0,0.0,65.0,0.1666666666666666,1
15647,415.0,1.0,169.0,0.0,0.0,11.0,0.0,1
15648,204.0,2.0,657.35,0.0,0.0,23.0,0.5,5
15649,336.0,4.0,2170.35,0.0,0.0,8.0,0.0,1
15650,522.0,2.0,553.88,0.5,0.0,33.0,0.3333333333333333,4
15651,37.0,5.0,1259.06,0.0,0.0,52.0,0.0,1
15652,91.0,5.0,1420.34,0.0,0.0,93.0,0.1666666666666666,1
15653,93.0,2.0,877.4399999999999,0.0,0.0,4.0,0.0,1
15654,9.0,2.0,922.53,0.5,0.0,15.0,0.0,4
15655,243.0,1.0,560.67,1.0,0.0,34.0,0.5,4
15656,45.0,4.0,748.5,0.0,0.0,46.0,0.0,1
15657,23.0,1.0,30.0,0.0,0.0,1.0,0.0,1
15658,190.0,8.0,2423.47,0.0,0.0,79.0,0.3846153846153846,5
15659,44.0,3.0,532.49,0.0,0.0,14.0,0.0,1
15660,25.0,15.0,2812.99,0.0,0.0,73.0,0.1666666666666666,1
15661,317.0,8.0,1215.9499999999998,0.125,0.0,27.0,0.0,1
15662,661.0,2.0,283.73,0.0,0.0,12.0,0.0,1
15663,106.0,1.0,138.14,0.0,0.0,9.0,0.0,1
15664,51.0,4.0,1254.03,0.25,0.0,54.0,0.4285714285714285,5
15665,168.0,5.0,4015.12,0.8,0.0,163.0,0.0,4
15666,472.0,2.0,632.94,0.5,0.0,62.0,0.0,4
15667,40.0,1.0,301.32,0.0,0.0,13.0,0.0,1
15668,218.0,1.0,76.32000000000001,0.0,0.0,1.0,0.0,1
15669,40.0,4.0,684.34,0.5,0.0,31.0,0.2,4
15670,297.0,2.0,325.20000000000005,0.0,0.0,19.0,0.3333333333333333,5
15671,19.0,7.0,2657.13,0.0,0.0,52.0,0.3,5
15672,725.0,1.0,45.3,0.0,0.0,3.0,0.0,1
15673,88.0,9.0,6414.79,0.1111111111111111,0.0,177.0,0.1,3
15674,73.0,13.0,6948.23,0.0769230769230769,0.0,262.0,0.2777777777777778,3
15675,81.0,4.0,542.04,0.25,0.0,32.0,0.0,1
15676,19.0,3.0,3435.76,0.0,0.0,191.0,0.4,5
15677,49.0,3.0,1305.63,0.0,0.0,63.0,0.0,1
15678,53.0,3.0,1893.89,0.0,0.0,77.0,0.0,1
15679,24.0,4.0,781.28,0.0,0.0,98.0,0.0,1
15680,9.0,10.0,4507.58,0.2,0.0,155.0,0.1666666666666666,3
15681,25.0,14.0,2989.7,0.0,0.0,48.0,0.125,1
15682,599.0,2.0,318.24,0.0,0.0,25.0,0.3333333333333333,5
15683,117.0,2.0,524.54,0.5,0.0,25.0,0.0,4
15684,547.0,3.0,173.95,0.0,0.0,9.0,0.5,5
15685,450.0,1.0,55.98,0.0,0.0,17.0,0.0,1
15686,420.0,1.0,90.0,0.0,0.0,1.0,0.0,1
15687,9.0,9.0,2993.1,0.0,0.0,119.0,0.1818181818181818,3
15688,419.0,1.0,190.57,1.0,0.0,26.0,0.0,4
15689,120.0,3.0,521.03,0.0,0.0,20.0,0.0,1
15690,4.0,2.0,239.76,0.0,0.0,19.0,0.0,1
15691,252.0,4.0,571.3,0.25,0.0,12.0,0.2,1
15692,28.0,1.0,191.04,0.0,0.0,12.0,0.0,1
15693,659.0,1.0,37.5,0.0,0.0,1.0,0.0,1
15694,1.0,24.0,10810.81,0.0416666666666666,0.0,55.0,0.1724137931034483,3
15695,267.0,4.0,1131.04,0.0,0.0,55.0,0.0,1
15696,33.0,13.0,3906.57,0.2307692307692307,0.0,163.0,0.3809523809523809,3
15697,690.0,1.0,246.75,0.0,0.0,14.0,0.0,1
15698,624.0,1.0,46.2,0.0,0.0,2.0,0.0,1
15699,18.0,1.0,309.65,0.0,0.0,18.0,0.0,1
15700,172.0,2.0,696.68,0.5,0.0,85.0,0.3333333333333333,5
15701,2.0,4.0,1542.14,0.5,0.0,193.0,0.0,4
15702,476.0,2.0,140.39,0.0,0.0,30.0,0.0,1
15703,265.0,1.0,211.5,1.0,0.0,5.0,0.0,4
15704,140.0,6.0,3817.96,0.5,0.0,129.0,0.25,4
15705,201.0,1.0,143.1,1.0,0.0,6.0,0.0,4
15706,64.0,4.0,1060.56,0.25,0.0,50.0,0.4285714285714285,5
15707,35.0,4.0,945.58,0.0,0.0,126.0,0.0,1
15708,41.0,9.0,4378.72,1.0,0.0,135.0,0.3571428571428571,4
15709,284.0,2.0,327.85,0.0,0.0,26.0,0.0,1
15710,417.0,1.0,898.87,0.0,0.0,110.0,0.0,1
15711,557.0,2.0,420.25,0.5,0.0,25.0,0.0,4
15712,9.0,12.0,3472.4100000000003,0.1666666666666666,0.0,86.0,0.0769230769230769,1
15713,143.0,4.0,1010.79,0.0,0.0,48.0,0.3333333333333333,5
15714,12.0,5.0,784.8100000000001,0.2,0.0,45.0,0.0,1
15715,556.0,5.0,658.02,0.0,0.0,33.0,0.0,1
15716,146.0,11.0,3056.8100000000004,0.7272727272727273,0.0,188.0,0.0,4
15717,234.0,5.0,607.0,0.0,0.0,17.0,0.0,1
15718,540.0,1.0,293.79,0.0,0.0,18.0,0.0,1
15719,33.0,31.0,10223.06,0.032258064516129,0.0,449.0,0.2051282051282051,3
15720,24.0,2.0,741.9200000000001,0.0,0.0,152.0,0.0,1
15721,12.0,1.0,507.08,0.0,0.0,80.0,0.0,1
15722,36.0,11.0,5258.1,0.2727272727272727,0.0,91.0,0.2666666666666666,5
15723,365.0,4.0,947.65,0.25,0.0,108.0,0.0,1
15724,201.0,3.0,310.85,0.3333333333333333,0.0,17.0,0.4,5
15725,15.0,1.0,415.25,0.0,0.0,32.0,0.0,1
15726,390.0,1.0,321.91,1.0,0.0,23.0,0.0,4
15727,17.0,15.0,9445.51,0.1333333333333333,0.0,426.0,0.0,3
15728,380.0,2.0,544.6,0.0,0.0,10.0,0.3333333333333333,5
15729,213.0,3.0,192.55,0.0,0.0,10.0,0.4,5
15730,66.0,5.0,1726.58,0.0,0.0,102.0,0.2857142857142857,5
15731,554.0,1.0,125.3,0.0,0.0,8.0,0.0,1
15732,212.0,10.0,1682.07,0.1,0.0,53.0,0.1666666666666666,1
15733,283.0,1.0,162.3,0.0,0.0,10.0,0.0,1
15734,115.0,4.0,2263.3,0.0,0.0,36.0,0.0,1
15735,421.0,1.0,327.68,0.0,0.0,19.0,0.0,1
15736,435.0,2.0,1815.72,0.0,0.0,95.0,0.3333333333333333,5
15737,15.0,8.0,1205.12,0.0,0.0,60.0,0.3333333333333333,5
15738,19.0,41.0,13372.97,0.1463414634146341,0.0,70.0,0.0888888888888888,3
15739,66.0,1.0,449.12,0.0,0.0,8.0,0.0,1
15740,49.0,1.0,154.88,0.0,0.0,9.0,0.0,1
15741,458.0,2.0,208.62,0.0,0.0,11.0,0.0,1
15742,619.0,1.0,156.87,0.0,0.0,41.0,0.0,1
15743,16.0,4.0,784.46,0.0,0.0,59.0,0.0,1
15744,78.0,1.0,34.8,0.0,0.0,3.0,0.0,1
15745,19.0,4.0,1094.59,0.75,0.0,57.0,0.3333333333333333,4
15746,134.0,1.0,196.88,0.0,0.0,28.0,0.5,5
15747,13.0,9.0,2562.61,0.2222222222222222,0.0,116.0,0.1,3
15748,40.0,3.0,614.76,0.3333333333333333,0.0,34.0,0.0,1
15749,235.0,3.0,44534.3,0.0,0.0,5.0,0.25,5
15750,3.0,18.0,6797.191,0.0,0.0,389.0,0.25,3
15751,461.0,11.0,1380.44,1.0,0.0,90.0,0.2142857142857142,4
15752,40.0,9.0,4207.54,0.0,0.0,359.0,0.1,3
15753,305.0,1.0,79.2,0.0,0.0,1.0,0.0,1
15754,51.0,9.0,3037.61,0.0,0.0,114.0,0.25,5
15755,10.0,17.0,5993.12,0.0588235294117647,0.0,281.0,0.15,3
15756,61.0,4.0,532.96,0.5,0.0,160.0,0.0,4
15757,66.0,6.0,2940.36,0.0,0.0,162.0,0.0,1
15758,25.0,1.0,205.25,0.0,0.0,9.0,0.0,1
15759,218.0,7.0,830.9300000000001,0.0,0.0,10.0,0.3,5
15760,631.0,2.0,13916.34,0.0,0.0,1.0,0.6,5
15761,443.0,1.0,143.05,0.0,0.0,5.0,0.0,1
15762,65.0,2.0,583.75,0.0,0.0,37.0,0.0,1
15763,32.0,2.0,1086.92,0.0,0.0,58.0,0.3333333333333333,5
15764,88.0,8.0,4503.08,0.0,0.0,187.0,0.4285714285714285,5
15765,667.0,1.0,370.63,0.0,0.0,25.0,0.0,1
15766,64.0,3.0,831.06,0.0,0.0,21.0,0.25,5
15768,116.0,34.0,15601.09,0.0294117647058823,0.0,437.0,0.0555555555555555,3
15769,7.0,46.0,88704.32,0.0434782608695652,0.0,26.0,0.0980392156862745,3
15770,613.0,1.0,321.45,0.0,0.0,18.0,0.0,1
15771,604.0,3.0,1006.54,0.0,0.0,26.0,0.0,1
15772,418.0,1.0,280.88,1.0,0.0,16.0,0.0,4
15773,6.0,2.0,774.5200000000001,0.5,0.0,46.0,0.0,4
15774,69.0,6.0,1329.94,0.8333333333333334,0.0,88.0,0.1428571428571428,4
15775,245.0,2.0,150.5,0.0,0.0,9.0,0.0,1
15776,133.0,1.0,241.62,0.0,0.0,18.0,0.0,1
15777,241.0,7.0,1762.61,0.0,0.0,29.0,0.2222222222222222,5
15778,431.0,1.0,307.95,0.0,0.0,17.0,0.0,1
15779,463.0,2.0,124.08,0.0,0.0,8.0,0.0,1
15780,184.0,3.0,475.28,0.0,0.0,26.0,0.0,1
15781,25.0,3.0,345.46000000000004,0.0,0.0,20.0,0.25,5
15782,10.0,4.0,4014.1,0.25,0.0,51.0,0.3333333333333333,5
15783,11.0,1.0,246.3,0.0,0.0,14.0,0.0,1
15784,468.0,2.0,848.3299999999999,0.5,0.0,33.0,0.0,4
15785,33.0,16.0,5969.93,0.125,0.0,102.0,0.3846153846153846,5
15786,46.0,5.0,8514.82,0.0,0.0,358.0,0.4444444444444444,3
15787,26.0,3.0,948.05,1.0,0.0,156.0,0.0,4
15788,509.0,1.0,221.83,0.0,0.0,14.0,0.5,5
15789,358.0,6.0,1962.01,0.1666666666666666,0.0,110.0,0.1428571428571428,1
15790,10.0,1.0,220.85,0.0,0.0,34.0,0.0,1
15791,44.0,5.0,3608.34,0.0,0.0,121.0,0.4444444444444444,5
15792,400.0,2.0,933.84,0.0,0.0,57.0,0.0,1
15793,15.0,8.0,2399.57,0.0,0.0,12.0,0.1111111111111111,1
15794,736.0,2.0,777.0,0.0,0.0,15.0,0.0,1
15795,150.0,8.0,1979.87,0.375,0.0,111.0,0.0,1
15796,1.0,17.0,5175.83,0.4117647058823529,0.0,138.0,0.2272727272727272,3
15797,113.0,6.0,2821.08,0.0,0.0,12.0,0.0,1
15798,493.0,3.0,1535.37,0.0,0.0,73.0,0.0,1
15799,76.0,4.0,1424.29,0.75,0.0,143.0,0.0,4
15800,107.0,7.0,1242.58,0.1428571428571428,0.0,198.0,0.0,3
15801,46.0,3.0,1063.95,0.0,0.0,61.0,0.25,5
15802,143.0,1.0,451.42,0.0,0.0,1.0,0.6666666666666666,5
15803,51.0,4.0,1929.66,0.0,0.0,48.0,0.0,1
15804,1.0,13.0,4206.39,0.0769230769230769,0.0,170.0,0.3157894736842105,3
15805,23.0,30.0,10189.23,0.0666666666666666,0.0,337.0,0.25,3
15806,46.0,3.0,784.58,0.0,0.0,24.0,0.0,1
15807,50.0,5.0,1817.52,0.0,0.0,85.0,0.1666666666666666,1
15808,306.0,21.0,18409.93,0.1428571428571428,0.0,348.0,0.125,3
15809,36.0,7.0,1274.44,0.0,0.0,51.0,0.2222222222222222,5
15810,79.0,8.0,2999.04,0.0,0.0,89.0,0.3846153846153846,5
15811,22.0,7.0,3890.52,0.0,0.0,205.0,0.3,3
15812,107.0,12.0,5201.47,0.0,0.0,87.0,0.0769230769230769,1
15813,208.0,2.0,1303.91,0.0,0.0,40.0,0.0,1
15814,17.0,6.0,2634.44,0.0,0.0,83.0,0.25,5
15815,64.0,5.0,2100.6,0.0,0.0,33.0,0.0,1
15816,542.0,2.0,144.14999999999998,0.0,0.0,11.0,0.3333333333333333,5
15817,421.0,3.0,2766.3999999999996,0.0,0.0,133.0,0.0,1
15818,588.0,1.0,340.5,0.0,0.0,11.0,0.0,1
15819,49.0,10.0,3934.79,0.1,0.0,182.0,0.0909090909090909,3
15820,320.0,1.0,206.98,0.0,0.0,17.0,0.0,1
15821,44.0,2.0,570.96,0.5,0.0,57.0,0.0,4
15822,3.0,6.0,1840.06,0.3333333333333333,0.0,46.0,0.25,5
15823,372.0,3.0,3897.17,0.0,0.0,155.0,0.5,5
15824,453.0,2.0,890.94,0.5,0.0,24.0,0.0,4
15825,172.0,1.0,532.94,0.0,0.0,20.0,0.0,1
15826,56.0,4.0,2598.28,0.0,0.0,100.0,0.3333333333333333,5
15827,73.0,28.0,3794.07,0.0714285714285714,0.0,124.0,0.3333333333333333,3
15828,375.0,1.0,1108.82,0.0,0.0,74.0,0.0,1
15829,99.0,2.0,636.14,0.0,0.0,44.0,0.0,1
15830,38.0,1.0,576.0,0.0,0.0,39.0,0.5,5
15831,58.0,3.0,801.76,0.3333333333333333,0.0,63.0,0.25,5
15832,254.0,1.0,836.79,0.0,0.0,54.0,0.0,1
15833,738.0,1.0,80.4,0.0,0.0,5.0,0.0,1
15834,70.0,7.0,3772.99,0.2857142857142857,0.0,333.0,0.2222222222222222,3
15835,44.0,4.0,954.09,0.0,0.0,47.0,0.0,1
15836,50.0,1.0,137.37,0.0,0.0,10.0,0.5,5
15837,65.0,2.0,777.01,0.0,0.0,52.0,0.0,1
15838,11.0,34.0,74163.0,0.0588235294117647,0.0,61.0,0.1052631578947368,3
15839,33.0,3.0,1048.49,0.3333333333333333,0.0,56.0,0.4,5
15840,59.0,2.0,355.56,0.0,0.0,26.0,0.3333333333333333,5
15841,73.0,9.0,2742.4100000000003,0.1111111111111111,0.0,60.0,0.25,5
15842,393.0,2.0,548.8,0.0,0.0,24.0,0.3333333333333333,5
15843,304.0,1.0,118.95000000000002,0.0,0.0,8.0,0.0,1
15844,46.0,1.0,130.73999999999998,0.0,0.0,11.0,0.0,1
15845,18.0,11.0,4426.28,0.0,0.0,129.0,0.2142857142857142,3
15846,385.0,1.0,107.01,0.0,0.0,27.0,0.0,1
15847,38.0,5.0,822.57,0.0,0.0,39.0,0.0,1
15848,622.0,1.0,139.94,1.0,0.0,34.0,0.0,4
15850,19.0,6.0,1058.72,0.5,0.0,269.0,0.0,3
15851,527.0,1.0,109.73,0.0,0.0,8.0,0.0,1
15852,187.0,3.0,257.26,0.0,0.0,31.0,0.0,1
15853,52.0,1.0,110.8,0.0,0.0,29.0,0.0,1
15854,4.0,21.0,5583.81,0.0952380952380952,0.0,168.0,0.0,3
15855,137.0,6.0,1052.72,0.0,0.0,72.0,0.0,1
15856,4.0,52.0,34220.340000000004,0.0384615384615384,0.0,384.0,0.1034482758620689,3
15857,19.0,2.0,570.48,0.0,0.0,21.0,0.0,1
15858,16.0,13.0,3960.37,0.0,0.0,273.0,0.1333333333333333,3
15859,432.0,1.0,438.46,1.0,0.0,22.0,0.0,4
15860,41.0,17.0,2505.21,0.5294117647058824,0.0,249.0,0.0,3
15861,12.0,12.0,4401.79,0.25,0.25,452.0,0.2,3
15862,8.0,13.0,2928.29,0.0,0.0,417.0,0.0,3
15863,26.0,5.0,358.7,0.0,0.0,74.0,0.0,1
15864,22.0,7.0,2180.76,0.1428571428571428,0.0,18.0,0.2222222222222222,5
15865,41.0,5.0,2248.92,0.2,0.0,119.0,0.0,1
15866,101.0,1.0,230.53,0.0,0.0,43.0,0.0,1
15867,5.0,31.0,9063.95,0.0967741935483871,0.0,547.0,0.1142857142857142,3
15868,583.0,1.0,94.53,0.0,0.0,4.0,0.0,1
15869,277.0,3.0,323.65999999999997,0.0,0.0,29.0,0.0,1
15870,33.0,4.0,862.61,0.5,0.0,127.0,0.0,4
15871,437.0,1.0,33.099999999999994,0.0,0.0,5.0,0.0,1
15872,15.0,4.0,795.68,0.0,0.0,164.0,0.0,1
15873,500.0,4.0,313.92,0.0,0.0,3.0,0.2,1
15874,64.0,21.0,11284.76,0.0,0.0,262.0,0.16,3
15875,646.0,1.0,111.72,0.0,0.0,18.0,0.0,1
15876,409.0,2.0,1449.14,0.0,0.0,11.0,0.0,1
15877,2.0,2.0,493.28,0.0,0.0,122.0,0.3333333333333333,5
15878,562.0,2.0,330.77,0.5,0.0,47.0,0.0,4
15879,404.0,4.0,1157.3,0.25,0.0,171.0,0.0,1
15880,369.0,1.0,686.5600000000001,1.0,0.0,95.0,0.5,4
15881,312.0,5.0,501.39,0.0,0.0,26.0,0.375,5
15882,199.0,8.0,1495.98,0.0,0.0,49.0,0.2,1
15883,2.0,2.0,396.48,0.5,0.0,42.0,0.0,4
15884,432.0,2.0,249.7,0.5,0.0,14.0,0.3333333333333333,4
15885,93.0,15.0,1951.82,0.0666666666666666,0.0,83.0,0.25,5
15886,60.0,4.0,1052.87,0.0,0.0,58.0,0.0,1
15887,407.0,3.0,1027.15,0.3333333333333333,0.0,27.0,0.0,1
15888,81.0,3.0,429.16,0.0,0.0,33.0,0.25,5
15889,157.0,8.0,1806.28,0.125,0.0,256.0,0.1111111111111111,3
15890,395.0,5.0,535.65,0.0,0.0,10.0,0.0,1
15891,227.0,1.0,524.52,0.0,0.0,60.0,0.0,1
15892,669.0,1.0,128.2,0.0,0.0,38.0,0.0,1
15893,482.0,1.0,305.28000000000003,1.0,0.0,1.0,0.0,4
15894,253.0,2.0,420.29,0.5,0.0,35.0,0.0,4
15895,150.0,1.0,179.17,0.0,0.0,11.0,0.0,1
15897,194.0,2.0,222.05,1.0,0.0,17.0,0.0,4
15898,1.0,25.0,5596.31,0.16,0.0,281.0,0.1379310344827586,3
15899,369.0,1.0,112.5,0.0,0.0,4.0,0.0,1
15900,24.0,4.0,900.4000000000001,0.0,0.0,100.0,0.2,5
15901,17.0,7.0,703.22,0.0,0.0,145.0,0.2222222222222222,5
15902,380.0,1.0,145.01,0.0,0.0,18.0,0.0,1
15903,10.0,12.0,8939.84,0.0833333333333333,0.0,58.0,0.2,5
15904,8.0,1.0,164.68,0.0,0.0,30.0,0.0,1
15905,543.0,1.0,114.69,0.0,0.0,22.0,0.0,1
15906,20.0,10.0,2555.64,0.3,0.0,143.0,0.1666666666666666,3
15907,4.0,3.0,967.45,0.0,0.0,175.0,0.0,1
15908,491.0,2.0,764.57,0.0,0.0,37.0,0.0,1
15909,174.0,1.0,191.94,1.0,0.0,7.0,0.0,4
15910,1.0,15.0,2681.8,0.0,0.0,394.0,0.0,3
15911,624.0,8.0,1702.34,0.0,0.0,162.0,0.2,1
15912,178.0,9.0,1074.7,0.0,0.0,83.0,0.0,1
15913,534.0,1.0,6.300000000000001,0.0,0.0,1.0,0.0,1
15914,378.0,2.0,205.99,0.0,0.0,13.0,0.0,1
15915,402.0,1.0,429.21,0.0,0.0,105.0,0.0,1
15916,16.0,13.0,3427.17,0.1538461538461538,0.0,227.0,0.2352941176470588,3
15917,248.0,5.0,560.63,0.0,0.0,127.0,0.0,1
15918,191.0,3.0,582.88,0.3333333333333333,0.0,49.0,0.0,1
15919,20.0,2.0,910.61,0.5,0.0,103.0,0.0,4
15920,154.0,9.0,571.64,0.0,0.0,93.0,0.0,1
15921,173.0,4.0,802.11,0.0,0.0,69.0,0.0,1
15922,373.0,1.0,739.0,0.0,0.0,11.0,0.5,5
