CustomerID,LastInvoiceDate,Recency,Frequency,Monetary,Weekend_Ratio,Night_Shopper,Basket_Diversity,Return_Rate,ClusterID,ClusterName
15149,2011-07-29 10:58:00,134.0,5.0,1554.61,0.4,0.0,62.0,0.0,1,High Recency • High Frequency
15150,2011-11-22 12:52:00,17.0,13.0,9001.08,0.1538461538461538,0.0,495.0,0.0714285714285714,3,Diverse Basket • Frequent
15151,2010-10-12 16:37:00,423.0,2.0,2085.61,0.5,0.0,56.0,0.0,4,Weekend Shoppers
15152,2011-11-30 12:32:00,10.0,14.0,5263.83,0.1428571428571428,0.0,214.0,0.2222222222222222,3,Diverse Basket • Frequent
15153,2011-11-08 17:09:00,31.0,1.0,329.25,0.0,0.0,22.0,0.0,1,High Recency • High Frequency
15154,2011-09-25 16:05:00,75.0,3.0,1388.41,0.3333333333333333,0.0,166.0,0.25,5,High Returns
15155,2010-11-21 12:59:00,383.0,1.0,383.97,1.0,0.0,24.0,0.0,4,Weekend Shoppers
15156,2011-12-08 18:22:00,1.0,3.0,961.49,0.3333333333333333,0.0,51.0,0.0,1,High Recency • High Frequency
15157,2011-12-06 11:28:00,4.0,5.0,2654.11,0.0,0.0,152.0,0.2857142857142857,5,High Returns
15158,2011-10-25 13:53:00,45.0,2.0,606.02,0.0,0.0,11.0,0.3333333333333333,5,High Returns
15159,2011-12-08 12:05:00,2.0,34.0,22116.73,0.0588235294117647,0.0,413.0,0.1052631578947368,3,Diverse Basket • Frequent
15160,2010-12-17 14:15:00,357.0,4.0,589.27,0.0,0.0,17.0,0.0,1,High Recency • High Frequency
15161,2010-11-16 16:08:00,388.0,1.0,119.92,0.0,0.0,33.0,0.0,1,High Recency • High Frequency
15162,2009-12-08 13:14:00,731.0,1.0,312.9,0.0,0.0,12.0,0.5,5,High Returns
15163,2011-11-21 13:10:00,18.0,2.0,304.47,0.0,0.0,29.0,0.0,1,High Recency • High Frequency
15164,2011-10-02 12:05:00,69.0,9.0,2068.92,0.4444444444444444,0.0,243.0,0.1,3,Diverse Basket • Frequent
15165,2010-12-01 14:03:00,373.0,1.0,975.5,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
15166,2010-08-29 12:31:00,468.0,1.0,167.16,1.0,0.0,12.0,0.0,4,Weekend Shoppers
15167,2011-01-23 12:41:00,321.0,5.0,1659.67,0.2,0.0,262.0,0.0,3,Diverse Basket • Frequent
15168,2011-11-14 11:26:00,26.0,1.0,106.56,0.0,0.0,5.0,0.0,1,High Recency • High Frequency
15169,2010-11-22 13:04:00,382.0,2.0,569.22,0.5,0.0,58.0,0.0,4,Weekend Shoppers
15170,2010-10-29 10:34:00,407.0,1.0,81.15,0.0,0.0,4.0,0.0,1,High Recency • High Frequency
15171,2011-01-12 15:36:00,331.0,1.0,1289.5,0.0,0.0,5.0,0.5,5,High Returns
15172,2011-12-01 11:51:00,9.0,5.0,1624.05,0.2,0.0,106.0,0.0,1,High Recency • High Frequency
15173,2010-11-24 10:21:00,381.0,7.0,1494.6,0.1428571428571428,0.0,68.0,0.125,1,High Recency • High Frequency
15174,2011-01-21 09:06:00,323.0,2.0,481.46,0.0,0.0,34.0,0.0,1,High Recency • High Frequency
15175,2011-09-29 11:31:00,72.0,1.0,224.14,0.0,0.0,23.0,0.0,1,High Recency • High Frequency
15176,2010-02-10 10:36:00,668.0,1.0,988.04,0.0,0.0,52.0,0.5,5,High Returns
15177,2010-10-10 12:48:00,426.0,1.0,948.93,1.0,0.0,26.0,0.0,4,Weekend Shoppers
15178,2011-03-24 15:12:00,260.0,1.0,40.5,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
15179,2011-11-21 12:53:00,18.0,13.0,7491.92,0.0769230769230769,0.0,225.0,0.2352941176470588,3,Diverse Basket • Frequent
15180,2010-12-07 14:57:00,367.0,3.0,904.43,0.0,0.0,46.0,0.0,1,High Recency • High Frequency
15181,2011-10-04 13:58:00,66.0,5.0,1200.2,0.0,0.0,15.0,0.375,5,High Returns
15182,2011-07-08 13:37:00,154.0,11.0,2998.952,0.0909090909090909,0.0,78.0,0.2142857142857142,5,High Returns
15183,2010-06-10 10:43:00,548.0,3.0,639.9300000000001,0.0,0.0,33.0,0.25,5,High Returns
15184,2011-11-10 13:41:00,29.0,4.0,689.95,0.0,0.0,72.0,0.0,1,High Recency • High Frequency
15185,2011-09-30 14:06:00,70.0,1.0,310.62,0.0,0.0,21.0,0.0,1,High Recency • High Frequency
15186,2011-11-25 14:58:00,14.0,5.0,1403.2,0.2,0.0,29.0,0.0,1,High Recency • High Frequency
15187,2011-12-08 11:56:00,2.0,16.0,4777.18,0.0625,0.0,61.0,0.1111111111111111,1,High Recency • High Frequency
15188,2009-12-14 13:30:00,725.0,1.0,310.43,0.0,0.0,23.0,0.0,1,High Recency • High Frequency
15189,2011-12-08 13:22:00,1.0,46.0,17524.38,0.0434782608695652,0.0,90.0,0.2068965517241379,3,Diverse Basket • Frequent
15190,2010-10-01 13:09:00,434.0,1.0,834.4399999999999,0.0,0.0,40.0,0.0,1,High Recency • High Frequency
15191,2010-09-02 15:37:00,463.0,3.0,588.05,0.0,0.0,33.0,0.0,1,High Recency • High Frequency
15192,2011-08-12 11:41:00,120.0,5.0,1981.39,0.0,0.0,56.0,0.0,1,High Recency • High Frequency
15193,2011-10-10 08:23:00,61.0,1.0,499.32,0.0,0.0,19.0,0.0,1,High Recency • High Frequency
15194,2011-12-06 15:10:00,3.0,28.0,12427.69,0.0357142857142857,0.0,274.0,0.282051282051282,3,Diverse Basket • Frequent
15195,2011-12-07 12:20:00,3.0,1.0,3861.0,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15196,2010-10-03 10:50:00,433.0,2.0,316.25,1.0,0.0,34.0,0.0,4,Weekend Shoppers
15197,2011-11-29 10:00:00,11.0,6.0,1877.51,0.0,0.0,44.0,0.4,5,High Returns
15198,2011-09-08 14:42:00,92.0,5.0,571.35,0.2,0.0,28.0,0.1666666666666666,1,High Recency • High Frequency
15199,2011-10-11 15:12:00,59.0,10.0,3122.4,0.0,0.0,17.0,0.0,1,High Recency • High Frequency
15200,2010-08-02 09:38:00,495.0,1.0,549.05,0.0,0.0,30.0,0.0,1,High Recency • High Frequency
15201,2011-09-13 14:53:00,87.0,7.0,1842.95,0.1428571428571428,0.0,44.0,0.5,5,High Returns
15202,2010-10-15 13:05:00,420.0,3.0,6001.49,0.0,0.0,1.0,0.625,5,High Returns
15203,2011-11-14 08:16:00,26.0,15.0,4400.18,0.0666666666666666,0.0,150.0,0.0,3,Diverse Basket • Frequent
15204,2010-12-17 13:49:00,357.0,1.0,316.58,0.0,0.0,9.0,0.0,1,High Recency • High Frequency
15205,2011-09-15 19:36:00,85.0,2.0,653.24,0.0,0.0,37.0,0.3333333333333333,5,High Returns
15206,2011-11-29 13:41:00,10.0,4.0,420.3,0.25,0.0,3.0,0.0,1,High Recency • High Frequency
15207,2010-10-19 13:29:00,416.0,3.0,683.92,0.0,0.0,19.0,0.4,5,High Returns
15208,2011-12-08 17:24:00,1.0,6.0,970.52,0.0,0.0,27.0,0.1428571428571428,1,High Recency • High Frequency
15209,2009-12-09 17:26:00,730.0,1.0,178.98000000000002,0.0,0.0,13.0,0.0,1,High Recency • High Frequency
15210,2011-04-28 16:11:00,225.0,3.0,1176.19,0.0,0.0,66.0,0.0,1,High Recency • High Frequency
15211,2011-10-10 13:31:00,60.0,2.0,1277.48,0.0,0.0,52.0,0.0,1,High Recency • High Frequency
15212,2011-04-12 13:45:00,241.0,2.0,208.28,0.5,0.0,7.0,0.3333333333333333,5,High Returns
15213,2011-01-25 12:21:00,319.0,2.0,328.35,0.0,0.0,22.0,0.3333333333333333,5,High Returns
15214,2011-12-08 12:07:00,2.0,8.0,1661.44,0.125,0.0,109.0,0.0,1,High Recency • High Frequency
15215,2011-10-24 11:41:00,47.0,7.0,2422.43,0.2857142857142857,0.0,85.0,0.3636363636363636,5,High Returns
15216,2011-09-13 11:41:00,88.0,2.0,486.09,0.0,0.0,24.0,0.0,1,High Recency • High Frequency
15217,2010-05-25 13:51:00,563.0,1.0,426.24,0.0,0.0,28.0,0.0,1,High Recency • High Frequency
15218,2011-11-29 11:48:00,11.0,22.0,11516.57,0.0454545454545454,0.0,139.0,0.12,3,Diverse Basket • Frequent
15219,2011-06-16 16:57:00,176.0,2.0,685.45,0.0,0.0,26.0,0.0,1,High Recency • High Frequency
15220,2011-10-19 12:39:00,52.0,6.0,1778.96,0.0,0.0,110.0,0.1428571428571428,1,High Recency • High Frequency
15221,2010-12-08 13:08:00,366.0,4.0,2465.45,0.25,0.0,21.0,0.4285714285714285,5,High Returns
15222,2011-01-25 08:03:00,319.0,11.0,3550.91,0.0,0.0,98.0,0.3529411764705882,5,High Returns
15223,2011-04-28 11:31:00,226.0,5.0,1417.95,0.4,0.0,26.0,0.1666666666666666,1,High Recency • High Frequency
15224,2010-12-16 15:02:00,358.0,5.0,871.36,0.2,0.0,24.0,0.375,5,High Returns
15225,2011-04-19 14:51:00,234.0,1.0,409.4,0.0,0.0,23.0,0.0,1,High Recency • High Frequency
15226,2011-02-02 11:41:00,311.0,1.0,154.41,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15227,2011-11-03 11:59:00,37.0,9.0,2488.49,0.1111111111111111,0.0,86.0,0.0,1,High Recency • High Frequency
15228,2011-10-04 13:56:00,66.0,6.0,5580.27,0.0,0.0,184.0,0.1428571428571428,3,Diverse Basket • Frequent
15229,2010-05-02 13:50:00,586.0,1.0,160.5,1.0,0.0,9.0,0.0,4,Weekend Shoppers
15230,2011-04-14 14:39:00,239.0,2.0,429.6,0.0,0.0,23.0,0.0,1,High Recency • High Frequency
15231,2010-03-28 15:12:00,621.0,1.0,250.26,1.0,0.0,14.0,0.5,4,Weekend Shoppers
15232,2011-08-18 16:27:00,113.0,2.0,612.06,0.0,0.0,26.0,0.0,1,High Recency • High Frequency
15233,2010-11-03 13:36:00,401.0,1.0,59.400000000000006,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15234,2011-03-08 08:53:00,277.0,1.0,197.0,0.0,0.0,14.0,0.0,1,High Recency • High Frequency
15235,2011-05-06 09:44:00,218.0,16.0,2937.81,0.0625,0.0,161.0,0.0,1,High Recency • High Frequency
15236,2011-02-14 10:52:00,299.0,1.0,321.05,0.0,0.0,15.0,0.0,1,High Recency • High Frequency
15237,2011-12-08 09:46:00,2.0,4.0,1412.3200000000002,0.0,0.0,94.0,0.0,1,High Recency • High Frequency
15238,2011-11-10 14:28:00,29.0,3.0,1071.99,0.0,0.0,49.0,0.4,5,High Returns
15239,2011-11-29 14:14:00,10.0,2.0,780.59,0.0,0.0,48.0,0.3333333333333333,5,High Returns
15240,2011-10-26 09:50:00,45.0,12.0,4459.98,0.0833333333333333,0.0,134.0,0.4,5,High Returns
15241,2011-10-04 09:05:00,67.0,11.0,3050.16,0.0,0.0,120.0,0.0833333333333333,1,High Recency • High Frequency
15242,2010-10-13 15:33:00,422.0,1.0,302.04,0.0,0.0,4.0,0.0,1,High Recency • High Frequency
15243,2011-09-26 14:12:00,74.0,2.0,927.28,0.0,0.0,56.0,0.0,1,High Recency • High Frequency
15244,2011-10-05 13:19:00,65.0,3.0,912.08,0.0,0.0,44.0,0.25,5,High Returns
15245,2011-07-28 18:56:00,134.0,8.0,4610.84,0.125,0.0,72.0,0.0,1,High Recency • High Frequency
15246,2011-04-15 14:45:00,238.0,3.0,780.4000000000001,0.0,0.0,45.0,0.0,1,High Recency • High Frequency
15247,2011-08-09 12:52:00,122.0,3.0,976.06,0.3333333333333333,0.0,13.0,0.25,5,High Returns
15248,2010-10-24 13:09:00,411.0,3.0,1893.93,0.3333333333333333,0.0,103.0,0.25,5,High Returns
15249,2011-11-08 11:45:00,32.0,18.0,9266.0,0.0,0.0,304.0,0.1428571428571428,3,Diverse Basket • Frequent
15250,2010-03-09 07:35:00,641.0,1.0,60.0,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
15251,2011-11-30 15:02:00,9.0,21.0,20324.54,0.1904761904761904,0.0,183.0,0.3225806451612903,3,Diverse Basket • Frequent
15252,2011-11-03 13:30:00,36.0,5.0,2103.41,0.0,0.0,106.0,0.2857142857142857,5,High Returns
15253,2011-11-23 16:22:00,16.0,8.0,2055.09,0.125,0.0,102.0,0.3333333333333333,5,High Returns
15254,2011-08-04 15:04:00,127.0,3.0,1088.35,0.0,0.0,64.0,0.25,5,High Returns
15255,2011-10-04 12:43:00,67.0,9.0,3729.42,0.2222222222222222,0.0,137.0,0.1818181818181818,3,Diverse Basket • Frequent
15256,2011-07-14 11:47:00,149.0,2.0,170.4,0.0,0.0,6.0,0.0,1,High Recency • High Frequency
15257,2011-03-01 12:58:00,283.0,2.0,685.9,0.0,0.0,11.0,0.3333333333333333,5,High Returns
15258,2011-06-24 12:30:00,169.0,2.0,623.1600000000001,0.0,0.0,32.0,0.0,1,High Recency • High Frequency
15259,2010-07-15 08:47:00,513.0,4.0,1182.38,0.0,0.0,50.0,0.0,1,High Recency • High Frequency
15260,2011-08-31 13:55:00,100.0,25.0,9188.23,0.16,0.0,186.0,0.1666666666666666,3,Diverse Basket • Frequent
15261,2011-07-27 15:20:00,135.0,4.0,1508.0,0.0,0.0,87.0,0.0,1,High Recency • High Frequency
15262,2011-01-20 12:16:00,324.0,3.0,418.82,0.3333333333333333,0.0,22.0,0.0,1,High Recency • High Frequency
15263,2011-08-25 10:26:00,107.0,1.0,156.51,0.0,0.0,12.0,0.0,1,High Recency • High Frequency
15264,2011-10-06 13:49:00,64.0,2.0,848.4000000000001,0.5,0.0,52.0,0.3333333333333333,5,High Returns
15265,2011-07-11 14:46:00,151.0,4.0,3345.64,0.0,0.0,179.0,0.0,1,High Recency • High Frequency
15266,2011-01-05 13:40:00,338.0,5.0,852.21,0.2,0.0,38.0,0.1666666666666666,1,High Recency • High Frequency
15267,2011-11-17 15:59:00,22.0,5.0,1717.36,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15268,2010-08-18 10:33:00,479.0,3.0,961.9,0.0,0.0,21.0,0.25,5,High Returns
15269,2011-11-16 09:32:00,24.0,3.0,1225.36,0.3333333333333333,0.0,33.0,0.0,1,High Recency • High Frequency
15270,2011-11-24 09:24:00,16.0,21.0,8524.86,0.0952380952380952,0.0,66.0,0.3225806451612903,5,High Returns
15271,2011-12-02 14:11:00,7.0,24.0,4709.54,0.0833333333333333,0.0,369.0,0.0769230769230769,3,Diverse Basket • Frequent
15272,2011-10-13 12:59:00,57.0,6.0,2085.48,0.3333333333333333,0.0,257.0,0.0,3,Diverse Basket • Frequent
15273,2010-04-19 11:31:00,600.0,1.0,228.96,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15274,2011-12-05 16:57:00,4.0,2.0,716.57,0.0,0.0,44.0,0.0,1,High Recency • High Frequency
15275,2011-11-02 11:20:00,38.0,1.0,615.14,0.0,0.0,41.0,0.5,5,High Returns
15276,2011-10-04 16:39:00,66.0,4.0,649.53,0.0,0.0,160.0,0.2,5,High Returns
15277,2011-10-24 10:08:00,47.0,2.0,476.34,0.5,0.0,23.0,0.0,4,Weekend Shoppers
15278,2010-05-27 10:03:00,562.0,4.0,496.16,0.0,0.0,29.0,0.0,1,High Recency • High Frequency
15279,2010-12-20 10:48:00,355.0,5.0,1580.54,0.0,0.0,74.0,0.2857142857142857,5,High Returns
15280,2011-06-20 17:14:00,172.0,3.0,406.22,0.3333333333333333,0.0,48.0,0.0,1,High Recency • High Frequency
15281,2011-10-12 09:10:00,59.0,16.0,8543.57,0.1875,0.0,427.0,0.2727272727272727,3,Diverse Basket • Frequent
15282,2010-05-18 16:27:00,570.0,1.0,348.59,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
15283,2010-11-14 14:54:00,390.0,3.0,148.33,0.3333333333333333,0.0,9.0,0.25,5,High Returns
15284,2010-07-27 13:25:00,500.0,1.0,24.75,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15285,2010-10-28 09:46:00,408.0,1.0,94.92,0.0,0.0,6.0,0.0,1,High Recency • High Frequency
15286,2011-10-21 11:08:00,50.0,1.0,240.55,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
15287,2011-11-17 15:34:00,22.0,5.0,856.0300000000001,0.0,0.0,23.0,0.1666666666666666,1,High Recency • High Frequency
15288,2011-10-27 16:58:00,43.0,10.0,3883.13,0.2,0.0,128.0,0.0,1,High Recency • High Frequency
15289,2011-11-10 13:49:00,29.0,5.0,1593.09,0.2,0.0,67.0,0.2857142857142857,5,High Returns
15290,2011-12-05 11:39:00,5.0,26.0,10496.28,0.0769230769230769,0.0,106.0,0.1333333333333333,3,Diverse Basket • Frequent
15291,2011-11-14 11:02:00,26.0,40.0,13846.56,0.075,0.0,116.0,0.2452830188679245,3,Diverse Basket • Frequent
15292,2011-05-22 15:00:00,201.0,1.0,180.94,1.0,0.0,24.0,0.0,4,Weekend Shoppers
15293,2010-02-12 11:54:00,666.0,1.0,247.5,0.0,0.0,19.0,0.0,1,High Recency • High Frequency
15294,2010-10-25 11:45:00,411.0,1.0,233.35,0.0,0.0,15.0,0.5,5,High Returns
15295,2010-02-23 13:03:00,654.0,1.0,217.24,0.0,0.0,50.0,0.0,1,High Recency • High Frequency
15296,2011-10-20 11:47:00,51.0,12.0,10342.83,0.0,0.0,342.0,0.4,3,Diverse Basket • Frequent
15297,2011-11-29 16:32:00,10.0,3.0,641.94,0.0,0.0,30.0,0.25,5,High Returns
15298,2011-12-07 17:17:00,2.0,23.0,9459.37,0.1304347826086956,0.0,199.0,0.2068965517241379,3,Diverse Basket • Frequent
15299,2011-10-03 14:19:00,67.0,10.0,7991.54,0.0,0.0,9.0,0.3333333333333333,5,High Returns
15300,2011-10-06 17:08:00,64.0,1.0,496.44,0.0,0.0,28.0,0.0,1,High Recency • High Frequency
15301,2011-10-20 09:57:00,51.0,17.0,7603.44,0.1176470588235294,0.0,231.0,0.1052631578947368,3,Diverse Basket • Frequent
15302,2009-12-09 13:11:00,730.0,1.0,308.0,0.0,0.0,15.0,0.5,5,High Returns
15303,2011-02-22 13:59:00,290.0,3.0,1224.1799999999998,0.3333333333333333,0.0,63.0,0.25,5,High Returns
15304,2011-10-10 10:23:00,61.0,9.0,919.55,0.0,0.0,8.0,0.1818181818181818,1,High Recency • High Frequency
15305,2010-06-02 13:50:00,555.0,1.0,93.6,0.0,0.0,5.0,0.0,1,High Recency • High Frequency
15306,2011-10-06 12:56:00,64.0,9.0,3484.73,0.1111111111111111,0.0,123.0,0.1,1,High Recency • High Frequency
15307,2011-09-05 11:38:00,96.0,1.0,205.3,0.0,0.0,12.0,0.0,1,High Recency • High Frequency
15308,2011-03-10 13:08:00,274.0,1.0,310.47,0.0,0.0,19.0,0.5,5,High Returns
15309,2010-04-08 11:11:00,611.0,4.0,797.96,0.0,0.0,49.0,0.6,5,High Returns
15310,2010-08-18 11:38:00,479.0,1.0,1634.64,0.0,0.0,45.0,0.0,1,High Recency • High Frequency
15311,2011-12-09 12:00:00,1.0,208.0,116771.16,0.0384615384615384,0.0,864.0,0.2296296296296296,2,High Spend • Frequent
15312,2011-09-25 13:10:00,75.0,12.0,2930.19,0.3333333333333333,0.0,118.0,0.1428571428571428,3,Diverse Basket • Frequent
15313,2011-08-21 16:02:00,110.0,1.0,52.0,1.0,0.0,1.0,0.0,4,Weekend Shoppers
15314,2011-05-24 14:39:00,199.0,3.0,820.45,0.0,0.0,49.0,0.25,5,High Returns
15315,2011-10-06 12:51:00,64.0,2.0,570.5,0.0,0.0,35.0,0.3333333333333333,5,High Returns
15316,2011-01-17 11:34:00,327.0,1.0,165.0,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15317,2010-01-31 15:55:00,677.0,1.0,129.75,1.0,0.0,5.0,0.5,4,Weekend Shoppers
15318,2011-12-06 11:30:00,4.0,1.0,312.62,0.0,0.0,33.0,0.0,1,High Recency • High Frequency
15319,2011-03-01 12:48:00,284.0,1.0,204.5,0.0,0.0,16.0,0.0,1,High Recency • High Frequency
15320,2011-10-26 13:27:00,44.0,1.0,267.13,0.0,0.0,36.0,0.0,1,High Recency • High Frequency
15321,2011-09-30 09:40:00,71.0,12.0,6709.7300000000005,0.0,0.0,242.0,0.3333333333333333,3,Diverse Basket • Frequent
15322,2011-09-15 09:34:00,86.0,2.0,1390.86,0.0,0.0,76.0,0.3333333333333333,5,High Returns
15323,2010-05-26 10:01:00,563.0,3.0,434.6,0.0,0.0,29.0,0.25,5,High Returns
15324,2010-01-07 14:37:00,701.0,1.0,140.22000000000003,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15325,2011-08-28 11:55:00,104.0,8.0,1602.01,0.125,0.0,164.0,0.1111111111111111,3,Diverse Basket • Frequent
15326,2011-01-10 11:38:00,334.0,5.0,1700.52,0.0,0.0,94.0,0.5,5,High Returns
15327,2011-10-18 11:55:00,53.0,1.0,208.75,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
15328,2010-10-28 09:05:00,408.0,1.0,107.24,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15329,2011-10-31 15:36:00,39.0,11.0,2984.33,0.0,0.0,98.0,0.45,5,High Returns
15330,2011-11-07 17:50:00,32.0,2.0,714.96,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
15331,2010-07-28 09:42:00,500.0,3.0,767.9100000000001,0.0,0.0,41.0,0.25,5,High Returns
15332,2010-12-08 14:43:00,366.0,6.0,6553.74,0.5,0.0,113.0,0.0,4,Weekend Shoppers
15333,2011-05-15 13:27:00,208.0,1.0,1028.56,1.0,0.0,16.0,0.0,4,Weekend Shoppers
15334,2011-07-06 11:22:00,157.0,3.0,351.67,0.3333333333333333,0.0,67.0,0.0,1,High Recency • High Frequency
15335,2011-10-17 12:50:00,54.0,1.0,173.97,0.0,0.0,34.0,0.0,1,High Recency • High Frequency
15336,2010-11-03 12:39:00,402.0,1.0,240.5,0.0,0.0,15.0,0.0,1,High Recency • High Frequency
15337,2010-10-24 15:29:00,411.0,1.0,373.02,1.0,0.0,21.0,0.5,4,Weekend Shoppers
15338,2010-01-31 14:25:00,677.0,1.0,283.43,1.0,0.0,56.0,0.0,4,Weekend Shoppers
15339,2011-10-04 12:51:00,66.0,7.0,1827.84,0.0,0.0,162.0,0.3636363636363636,5,High Returns
15340,2010-05-27 10:27:00,562.0,1.0,105.5,0.0,0.0,7.0,0.0,1,High Recency • High Frequency
15341,2011-09-20 09:40:00,81.0,2.0,2402.72,0.0,0.0,22.0,0.3333333333333333,5,High Returns
15342,2011-08-02 10:19:00,130.0,1.0,406.09,0.0,0.0,24.0,0.5,5,High Returns
15343,2011-09-13 13:55:00,87.0,1.0,364.5,0.0,0.0,21.0,0.0,1,High Recency • High Frequency
15344,2011-12-09 10:45:00,1.0,3.0,563.9399999999999,0.0,0.0,21.0,0.4,5,High Returns
15345,2011-10-25 11:28:00,46.0,1.0,393.54,0.0,0.0,20.0,0.5,5,High Returns
15346,2011-01-11 11:18:00,333.0,3.0,596.12,0.3333333333333333,0.0,36.0,0.25,5,High Returns
15347,2010-12-08 15:25:00,366.0,4.0,1363.6,0.0,0.0,29.0,0.3333333333333333,5,High Returns
15348,2011-09-28 13:17:00,72.0,1.0,158.04,0.0,0.0,9.0,0.0,1,High Recency • High Frequency
15349,2011-07-04 16:06:00,158.0,2.0,473.81,0.5,0.0,65.0,0.0,4,Weekend Shoppers
15350,2010-12-01 13:33:00,373.0,2.0,663.25,0.5,0.0,26.0,0.0,4,Weekend Shoppers
15351,2011-11-27 12:52:00,12.0,10.0,3738.29,0.6,0.0,201.0,0.3333333333333333,3,Diverse Basket • Frequent
15352,2010-06-09 11:28:00,549.0,1.0,114.95,0.0,0.0,34.0,0.0,1,High Recency • High Frequency
15353,2011-03-30 12:15:00,255.0,7.0,3175.95,0.0,0.0,274.0,0.125,3,Diverse Basket • Frequent
15354,2010-04-15 16:24:00,603.0,3.0,284.4,0.0,0.0,1.0,0.5714285714285714,5,High Returns
15355,2011-11-10 13:44:00,29.0,2.0,277.05,0.0,0.0,9.0,0.0,1,High Recency • High Frequency
15356,2011-11-08 13:11:00,31.0,13.0,3464.95,0.0769230769230769,0.0,290.0,0.0,3,Diverse Basket • Frequent
15358,2011-12-05 09:04:00,5.0,42.0,17050.41,0.0238095238095238,0.0,359.0,0.2363636363636363,3,Diverse Basket • Frequent
15359,2010-02-15 10:47:00,663.0,8.0,181.35,0.0,0.0,10.0,0.1111111111111111,1,High Recency • High Frequency
15360,2011-10-31 09:35:00,40.0,1.0,427.93,0.0,0.0,13.0,0.0,1,High Recency • High Frequency
15361,2010-12-13 09:52:00,362.0,4.0,689.07,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
15362,2010-09-17 10:37:00,449.0,2.0,613.0799999999999,0.0,0.0,38.0,0.0,1,High Recency • High Frequency
15363,2010-12-02 12:28:00,373.0,2.0,1004.11,0.0,0.0,32.0,0.3333333333333333,5,High Returns
15364,2011-09-05 09:46:00,96.0,2.0,913.19,0.0,0.0,29.0,0.0,1,High Recency • High Frequency
15365,2011-11-14 08:29:00,26.0,13.0,4557.13,0.0769230769230769,0.0,126.0,0.1333333333333333,3,Diverse Basket • Frequent
15366,2011-09-25 15:01:00,75.0,7.0,2389.08,0.1428571428571428,0.0,86.0,0.0,1,High Recency • High Frequency
15367,2011-10-13 14:13:00,57.0,11.0,5081.33,0.0909090909090909,0.0,214.0,0.1538461538461538,3,Diverse Basket • Frequent
15368,2011-11-18 14:42:00,21.0,2.0,722.74,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15369,2010-08-04 13:54:00,492.0,11.0,6251.259999999999,0.0909090909090909,0.0,44.0,0.1538461538461538,1,High Recency • High Frequency
15370,2011-10-30 10:58:00,41.0,8.0,3739.01,0.125,0.0,90.0,0.1111111111111111,1,High Recency • High Frequency
15371,2010-02-15 13:14:00,662.0,1.0,59.400000000000006,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
15372,2011-07-25 16:39:00,137.0,8.0,6017.06,0.125,0.0,45.0,0.2,5,High Returns
15373,2011-12-01 15:05:00,8.0,17.0,3421.3900000000003,0.2352941176470588,0.0,107.0,0.0555555555555555,3,Diverse Basket • Frequent
15374,2011-08-03 09:59:00,129.0,2.0,307.32,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15375,2010-01-18 15:38:00,690.0,1.0,60.96,0.0,0.0,6.0,0.0,1,High Recency • High Frequency
15376,2011-10-30 15:04:00,40.0,3.0,1233.36,1.0,0.0,100.0,0.0,4,Weekend Shoppers
15377,2010-11-22 08:55:00,383.0,4.0,1211.75,0.0,0.0,15.0,0.2,1,High Recency • High Frequency
15378,2010-09-03 11:30:00,463.0,2.0,246.5,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
15379,2011-06-23 13:13:00,169.0,8.0,4877.84,0.125,0.0,177.0,0.1111111111111111,3,Diverse Basket • Frequent
15380,2011-12-01 12:13:00,9.0,11.0,3479.0600000000004,0.0,0.0,27.0,0.1538461538461538,1,High Recency • High Frequency
15381,2011-05-10 11:55:00,214.0,5.0,1890.57,0.0,0.0,20.0,0.1666666666666666,1,High Recency • High Frequency
15382,2011-11-25 10:58:00,15.0,12.0,13733.55,0.0,0.0,315.0,0.4,3,Diverse Basket • Frequent
15384,2011-06-23 10:57:00,170.0,4.0,2027.79,0.0,0.0,83.0,0.2,1,High Recency • High Frequency
15385,2011-10-30 15:11:00,40.0,3.0,942.08,0.6666666666666666,0.0,18.0,0.0,4,Weekend Shoppers
15386,2011-06-06 13:47:00,186.0,1.0,394.14,0.0,0.0,31.0,0.0,1,High Recency • High Frequency
15387,2010-08-04 16:05:00,492.0,1.0,468.65,0.0,0.0,20.0,0.0,1,High Recency • High Frequency
